 ******* Program HYDRUS
 ******* 
 Example 2 - test for codes                                              
 
 Units: L = cm   , T = days 


   TLevel   Time         dt      Iter    ItCum  KodT  KodB  Convergency

    393 0.90497E+02 0.62049E-02    2     6107     4    -5     T
    394 0.90506E+02 0.81064E-02    2     6109     4    -5     T
    395 0.90516E+02 0.10521E-01    2     6111     4    -5     T
    396 0.90530E+02 0.13828E-01    2     6113     4    -5     T
    397 0.90548E+02 0.18083E-01    2     6115     4    -5     T
    398 0.90571E+02 0.22603E-01    2     6117     4    -5     T
    399 0.90581E+02 0.10225E-01    2     6139     4    -5     T
    400 0.90594E+02 0.13101E-01    2     6141     4    -5     T
    401 0.90611E+02 0.16922E-01    3     6144     4    -5     T
    402 0.90634E+02 0.22894E-01    7     6151     4    -5     T
    403 0.90640E+02 0.67837E-02    2     6153     4    -5     T
    404 0.90649E+02 0.87690E-02    2     6155     4    -5     T
    405 0.90661E+02 0.11315E-01    2     6157     4    -5     T
    406 0.90675E+02 0.14759E-01    2     6159     4    -5     T
    407 0.90694E+02 0.19100E-01    3     6162     4    -5     T
    408 0.90720E+02 0.25466E-01   16     6178     4    -5     T
    409 0.90727E+02 0.75708E-02    3     6181     4    -5     T
    410 0.90737E+02 0.97340E-02    2     6183     4    -5     T
    411 0.90750E+02 0.12515E-01    2     6185     4    -5     T
    412 0.90766E+02 0.16687E-01    2     6187     4    -5     T
    413 0.90788E+02 0.21238E-01    2     6189     4    -5     T
    414 0.90814E+02 0.26547E-01    7     6196     4    -5     T
    415 0.90823E+02 0.84468E-02    3     6199     4    -5     T
    416 0.90834E+02 0.11086E-01    2     6201     4    -5     T
    417 0.90848E+02 0.13858E-01    2     6203     4    -5     T
    418 0.90867E+02 0.19054E-01    2     6205     4    -5     T
    419 0.90889E+02 0.22231E-01    4     6209     4    -5     T
    420 0.90911E+02 0.22231E-01    2     6211     4    -5     T
    421 0.90921E+02 0.98801E-02    2     6233     4    -5     T
    422 0.90934E+02 0.13173E-01    2     6235     4    -5     T
    423 0.90951E+02 0.16468E-01    3     6238     4    -5     T
    424 0.90975E+02 0.24700E-01    5     6243     4    -5     T
    425 0.91000E+02 0.24704E-01   13     6256     4    -5     T
