 ******* Program HYDRUS
 ******* James Reserves, Riverside, CA                                           

 Units: L = cm   , T = days 

 Year  Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.21617E+02 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40667E+07 -0.28802E+01  0.24834E+02  0.13379E+01 -0.80115E+08 -0.32607E+02    331  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.21679E+02 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40667E+07 -0.29168E+01  0.24846E+02  0.12910E+01 -0.80115E+08 -0.33093E+02    341  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.21690E+02 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40667E+07 -0.57433E+01  0.26281E+02  0.27019E+01 -0.80115E+08 -0.35965E+02    345  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.22353E+02 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40667E+07  0.00000E+00  0.26281E+02  0.14234E+01 -0.80115E+08 -0.35965E+02    347  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.22429E+02 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40667E+07 -0.36014E+00  0.26287E+02  0.13662E+01 -0.80115E+08 -0.35965E+02    349  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.22511E+02 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40667E+07 -0.28802E+01  0.26287E+02  0.13207E+01 -0.80115E+08 -0.35965E+02    357  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.22558E+02 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40667E+07 -0.28577E+01  0.26283E+02  0.15792E+01 -0.80115E+08 -0.35965E+02    365  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.22784E+02 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40667E+07 -0.28375E+01  0.26276E+02  0.12963E+01 -0.80115E+08 -0.35965E+02    369  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.22806E+02 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40667E+07 -0.28802E+01  0.26286E+02  0.13212E+01 -0.80115E+08 -0.35965E+02    373  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.22854E+02 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40667E+07 -0.28802E+01  0.26296E+02  0.13379E+01 -0.80115E+08 -0.35965E+02    381  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.22915E+02 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40667E+07 -0.28254E+01  0.26293E+02  0.12838E+01 -0.80115E+08 -0.35965E+02    391  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.22926E+02 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40667E+07 -0.28665E+01  0.26299E+02  0.15796E+01 -0.80115E+08 -0.35965E+02    395  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.23077E+02 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40667E+07 -0.10654E+00  0.26299E+02  0.13033E+01 -0.80115E+08 -0.35965E+02    397  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.23113E+02 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40667E+07 -0.28799E+01  0.26315E+02  0.13008E+01 -0.80115E+08 -0.35965E+02    403  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.23145E+02 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40667E+07 -0.28628E+01  0.26320E+02  0.15798E+01 -0.80115E+08 -0.35965E+02    411  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.23372E+02 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40667E+07 -0.28373E+01  0.26313E+02  0.12963E+01 -0.80115E+08 -0.35965E+02    415  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.23394E+02 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40667E+07 -0.28802E+01  0.26322E+02  0.13212E+01 -0.80115E+08 -0.35965E+02    419  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.23442E+02 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40667E+07 -0.28802E+01  0.26332E+02  0.13379E+01 -0.80115E+08 -0.35965E+02    427  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.23503E+02 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40667E+07 -0.29168E+01  0.26344E+02  0.12910E+01 -0.80115E+08 -0.36451E+02    437  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.23515E+02 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40667E+07 -0.57433E+01  0.27779E+02  0.27019E+01 -0.80115E+08 -0.39323E+02    441  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.24178E+02 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40667E+07  0.00000E+00  0.27779E+02  0.14234E+01 -0.80115E+08 -0.39323E+02    443  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.24253E+02 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40667E+07 -0.36014E+00  0.27785E+02  0.13662E+01 -0.80115E+08 -0.39323E+02    445  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.24335E+02 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40667E+07 -0.28802E+01  0.27785E+02  0.13207E+01 -0.80115E+08 -0.39323E+02    453  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.24383E+02 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40667E+07 -0.28577E+01  0.27781E+02  0.15792E+01 -0.80115E+08 -0.39323E+02    461  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.24609E+02 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40667E+07 -0.28375E+01  0.27774E+02  0.12963E+01 -0.80115E+08 -0.39323E+02    465  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.24631E+02 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40667E+07 -0.28802E+01  0.27784E+02  0.13212E+01 -0.80115E+08 -0.39323E+02    469  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.24679E+02 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40667E+07 -0.28802E+01  0.27794E+02  0.13379E+01 -0.80115E+08 -0.39323E+02    477  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.24740E+02 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40667E+07 -0.28254E+01  0.27791E+02  0.12838E+01 -0.80115E+08 -0.39323E+02    487  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.24751E+02 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40667E+07 -0.28665E+01  0.27797E+02  0.15796E+01 -0.80115E+08 -0.39323E+02    491  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.24902E+02 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40667E+07 -0.10654E+00  0.27797E+02  0.13033E+01 -0.80115E+08 -0.39323E+02    493  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.24938E+02 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40667E+07 -0.28799E+01  0.27813E+02  0.13008E+01 -0.80115E+08 -0.39323E+02    499  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.24970E+02 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40667E+07 -0.28628E+01  0.27818E+02  0.15798E+01 -0.80115E+08 -0.39323E+02    507  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.25197E+02 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40667E+07 -0.28373E+01  0.27811E+02  0.12963E+01 -0.80115E+08 -0.39323E+02    511  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.25219E+02 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40667E+07 -0.28802E+01  0.27820E+02  0.13212E+01 -0.80115E+08 -0.39323E+02    515  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.25266E+02 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40667E+07 -0.28802E+01  0.27830E+02  0.13379E+01 -0.80115E+08 -0.39323E+02    523  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.25328E+02 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40667E+07 -0.29168E+01  0.27842E+02  0.12910E+01 -0.80115E+08 -0.39809E+02    533  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.25340E+02 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40667E+07 -0.57433E+01  0.29277E+02  0.27019E+01 -0.80115E+08 -0.42680E+02    537  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.26003E+02 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40667E+07  0.00000E+00  0.29277E+02  0.14234E+01 -0.80115E+08 -0.42680E+02    539  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.26078E+02 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40667E+07 -0.36014E+00  0.29283E+02  0.13662E+01 -0.80115E+08 -0.42680E+02    541  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.26160E+02 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40667E+07 -0.28802E+01  0.29283E+02  0.13207E+01 -0.80115E+08 -0.42680E+02    549  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.26207E+02 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40667E+07 -0.28577E+01  0.29279E+02  0.15792E+01 -0.80115E+08 -0.42680E+02    557  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.26433E+02 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40667E+07 -0.28375E+01  0.29272E+02  0.12963E+01 -0.80115E+08 -0.42680E+02    561  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.26456E+02 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40667E+07 -0.28802E+01  0.29282E+02  0.13212E+01 -0.80115E+08 -0.42680E+02    565  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.26503E+02 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40667E+07 -0.28802E+01  0.29292E+02  0.13379E+01 -0.80115E+08 -0.42680E+02    573  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.26565E+02 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40667E+07 -0.28254E+01  0.29289E+02  0.12838E+01 -0.80115E+08 -0.42680E+02    583  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.26576E+02 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40667E+07 -0.28665E+01  0.29295E+02  0.15796E+01 -0.80115E+08 -0.42680E+02    587  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.26727E+02 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40667E+07 -0.10654E+00  0.29295E+02  0.13033E+01 -0.80115E+08 -0.42680E+02    589  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.26762E+02 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40667E+07 -0.28799E+01  0.29311E+02  0.13008E+01 -0.80115E+08 -0.42680E+02    595  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.26795E+02 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40667E+07 -0.28628E+01  0.29316E+02  0.15798E+01 -0.80115E+08 -0.42680E+02    603  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.27021E+02 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40667E+07 -0.28373E+01  0.29309E+02  0.12963E+01 -0.80115E+08 -0.42680E+02    607  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.27044E+02 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40667E+07 -0.28802E+01  0.29318E+02  0.13212E+01 -0.80115E+08 -0.42680E+02    611  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.27091E+02 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40667E+07 -0.28802E+01  0.29328E+02  0.13379E+01 -0.80115E+08 -0.42680E+02    619  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.27153E+02 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40667E+07 -0.29168E+01  0.29340E+02  0.12910E+01 -0.80115E+08 -0.43166E+02    629  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.27164E+02 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40667E+07 -0.57433E+01  0.30775E+02  0.27019E+01 -0.80115E+08 -0.46038E+02    633  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.27827E+02 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40667E+07  0.00000E+00  0.30775E+02  0.14234E+01 -0.80115E+08 -0.46038E+02    635  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.27902E+02 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40667E+07 -0.36014E+00  0.30781E+02  0.13662E+01 -0.80115E+08 -0.46038E+02    637  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.27985E+02 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40667E+07 -0.28802E+01  0.30781E+02  0.13207E+01 -0.80115E+08 -0.46038E+02    645  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28032E+02 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40667E+07 -0.28577E+01  0.30777E+02  0.15792E+01 -0.80115E+08 -0.46038E+02    653  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28258E+02 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40667E+07 -0.28375E+01  0.30770E+02  0.12963E+01 -0.80115E+08 -0.46038E+02    657  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28280E+02 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40667E+07 -0.28802E+01  0.30780E+02  0.13212E+01 -0.80115E+08 -0.46038E+02    661  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28328E+02 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40667E+07 -0.28802E+01  0.30789E+02  0.13379E+01 -0.80115E+08 -0.46038E+02    669  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28389E+02 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40667E+07 -0.28254E+01  0.30787E+02  0.12838E+01 -0.80115E+08 -0.46038E+02    679  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.13804E-01 -0.34232E-02  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28400E+02 -0.17544E+01 -0.22966E+05 -0.23336E+09 -0.40667E+07 -0.28665E+01  0.30793E+02  0.15796E+01 -0.80115E+08 -0.46038E+02    683  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.27738E+01 -0.24464E+02  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28551E+02 -0.17544E+01 -0.22966E+05 -0.35703E+08 -0.40667E+07 -0.10654E+00  0.30793E+02  0.13033E+01 -0.80115E+08 -0.46038E+02    685  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.40249E-03 -0.95530E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28587E+02 -0.17544E+01 -0.22966E+05 -0.13512E+09 -0.40667E+07 -0.28799E+01  0.30809E+02  0.13008E+01 -0.80115E+08 -0.46038E+02    691  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.17464E-01 -0.38314E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28619E+02 -0.17544E+01 -0.22966E+05 -0.21544E+09 -0.40667E+07 -0.28628E+01  0.30814E+02  0.15798E+01 -0.80115E+08 -0.46038E+02    699  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42978E-01 -0.45342E+00  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28846E+02 -0.17544E+01 -0.22966E+05 -0.32834E+08 -0.40667E+07 -0.28373E+01  0.30806E+02  0.12963E+01 -0.80115E+08 -0.46038E+02    703  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28868E+02 -0.17544E+01 -0.22966E+05 -0.14109E+09 -0.40667E+07 -0.28802E+01  0.30816E+02  0.13212E+01 -0.80115E+08 -0.46038E+02    707  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53260E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28916E+02 -0.17544E+01 -0.22966E+05 -0.12542E+09 -0.40667E+07 -0.28802E+01  0.30826E+02  0.13379E+01 -0.80115E+08 -0.46038E+02    715  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.36463E-01 -0.10809E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28977E+02 -0.17544E+01 -0.22966E+05 -0.15475E+09 -0.40667E+07 -0.29168E+01  0.30838E+02  0.12910E+01 -0.80115E+08 -0.46524E+02    725  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00  0.28630E+01 -0.91425E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.28989E+02 -0.17544E+01 -0.22966E+05 -0.57569E+08 -0.40667E+07 -0.57433E+01  0.32272E+02  0.27019E+01 -0.80115E+08 -0.49396E+02    729  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.81819E+01 -0.35805E+02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.29652E+02 -0.17544E+01 -0.22966E+05 -0.95446E+08 -0.40667E+07  0.00000E+00  0.32272E+02  0.14234E+01 -0.80115E+08 -0.49396E+02    731  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.25202E+01 -0.40633E+01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.29727E+02 -0.17544E+01 -0.22966E+05 -0.22824E+10 -0.40667E+07 -0.36014E+00  0.32279E+02  0.13662E+01 -0.80115E+08 -0.49396E+02    733  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.10754E-03 -0.10287E-01  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.29809E+02 -0.17544E+01 -0.22966E+05 -0.36500E+09 -0.40667E+07 -0.28802E+01  0.32278E+02  0.13207E+01 -0.80115E+08 -0.49396E+02    741  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.22582E-01 -0.39744E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.29857E+02 -0.17544E+01 -0.22966E+05 -0.42883E+09 -0.40667E+07 -0.28577E+01  0.32275E+02  0.15792E+01 -0.80115E+08 -0.49396E+02    749  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.42832E-01 -0.45247E+00  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.30083E+02 -0.17544E+01 -0.22966E+05 -0.33117E+08 -0.40667E+07 -0.28375E+01  0.32268E+02  0.12963E+01 -0.80115E+08 -0.49396E+02    753  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.11801E-03 -0.23278E-01  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.30105E+02 -0.17544E+01 -0.22966E+05 -0.14143E+09 -0.40667E+07 -0.28802E+01  0.32278E+02  0.13212E+01 -0.80115E+08 -0.49396E+02    757  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.63596E-04 -0.53262E-02  0.20050E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.30152E+02 -0.17544E+01 -0.22966E+05 -0.12574E+09 -0.40667E+07 -0.28802E+01  0.32287E+02  0.13379E+01 -0.80115E+08 -0.49396E+02    765  0.00000E+00
2000        0.0000 -0.28803E+01  0.00000E+00 -0.54918E-01 -0.10809E-01  0.20049E-09  0.28803E+01  0.00000E+00  0.80115E+08  0.30214E+02 -0.17544E+01 -0.22966E+05 -0.15507E+09 -0.40667E+07 -0.28254E+01  0.32284E+02  0.12838E+01 -0.80115E+08 -0.49396E+02    775  0.00000E+00
